dataset_id,row_id,latitude,longitude,species_name,scientific_name,common_name,itis_tsn,group_size,series_id,date_time,timezone,ds_type,platform,provider,lprecision,tprecision,oceano,notes,last_mod,type,modified,language,institution_code,basis_of_record,occurrence_id,catalog_number,recorded_by,individual_count,sex,preparations,occurrence_remarks,organism_id,organism_name,organism_remarks,event_id,event_date,event_time,higher_geography,water_body,locality,verbatim_locality,decimal_latitude,decimal_longitude,geodetic_datum,coordinate_precision,taxon_rank,vernacular_name,license,rights_holder,external_resource,external_resource_thumb
1755,1755_232599,78.121937,12.061277,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2017-06-27 08:07:00,,ptphoto,boat,Marijke Nita de Boer via Happywhale.com,5,111110,"{""SST"": {""HYCOM"": {""YEAR"": 3.85, ""MONTH"": 4.44}, ""MODIS"": {""DAY"": -9999, ""YEAR"": 3.95, ""8DAYS"": 5.16, ""MONTH"": 3.54}, ""OISST"": {""DAY"": 5.62, ""YEAR"": 3.77, ""8DAYS"": 5.35, ""MONTH"": 4.12}}, ""oid"": ""1755_232599"", ""BATH"": {""ETOPO1"": -233.0}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""YEAR"": 0.64, ""8DAYS"": 0.84, ""MONTH"": 0.73}}, ""obsDate"": ""2017-06-27"", ""SALINITY"": {""HYCOM"": {""YEAR"": 34.8, ""MONTH"": 34.59}}, ""latitude"": 78.122, ""longitude"": 12.061, ""dataset_id"": 1755, ""csquare_date"": ""1701:382:110:226:111:392:237:477_2017-06-27""}","{""catalog_number"":""https://happywhale.com/encounter/20313"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""Blue whale with a distinct scar on the right dorsal flank""}",2025-08-11 18:44:46,Event,2017-10-06T16:07:50.606Z,en,Happywhale,HumanObservation,20313,https://happywhale.com/encounter/20313,Marijke Nita de Boer | Baldur Thorvaldsson,1,,photograph,Blue whale with a distinct scar on the right dorsal flank,,,,20313,2017-06-27,08:07,Arctic,Greenland Sea,"Svalbard, Svalbard and Jan Mayen",Spitsbergen,78.121937,12.061277,EPSG:4326 WGS84,1e-05,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,Marijke Nita de Boer,https://au-hw-media-m.happywhale.com/4b7e4a6d-ad1b-4a41-ab34-d85a8abfa56f.jpg,https://au-hw-media-t.happywhale.com/4b7e4a6d-ad1b-4a41-ab34-d85a8abfa56f.jpg
1755,1755_233255,66.081892,-17.551167,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2023-06-15 11:00:00,,ptphoto,boat,Janne Kangaspunta via Happywhale.com,0,111110,"{""SST"": {""HYCOM"": {""YEAR"": 5.17, ""MONTH"": 7.78}, ""OISST"": {""DAY"": 8.37, ""YEAR"": 5.78, ""8DAYS"": 8.13, ""MONTH"": 8.28}}, ""oid"": ""1755_260412"", ""BATH"": {""ETOPO1"": -106.0}, ""obsDate"": ""2023-06-15"", ""SALINITY"": {""HYCOM"": {""YEAR"": 34.71, ""MONTH"": 34.59}}, ""latitude"": 66.082, ""longitude"": -17.551, ""dataset_id"": 1755, ""csquare_date"": ""7601:467:205:485:111:381:496:216_2023-06-15""}","{""catalog_number"":""https://happywhale.com/encounter/367301"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""With UI Research vessel, saw one blue whale and one blue-fin hybrid together""}",2025-08-11 18:44:46,Event,2023-06-18T04:29:28.308980Z,en,Happywhale,HumanObservation,367301,https://happywhale.com/encounter/367301,Janne Kangaspunta,1,,photograph,"With UI Research vessel, saw one blue whale and one blue-fin hybrid together",,,,367301,2023-06-15,11:00/13:00,Arctic,Greenland Sea,"Northeast, Iceland","Skjálfandi Bay, Iceland",66.081892,-17.551167,EPSG:4326 WGS84,1.0,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,Janne Kangaspunta,https://au-hw-media-m.happywhale.com/1bed5cb9-d2fc-4b65-8792-36e11947e477.jpg,https://au-hw-media-t.happywhale.com/1bed5cb9-d2fc-4b65-8792-36e11947e477.jpg
1755,1755_233529,79.665593,13.871418,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2017-08-18 00:00:00,,ptphoto,boat,Annette Bombosch via Happywhale.com,1,111000,"{""SST"": {""HYCOM"": {""YEAR"": -0.19, ""MONTH"": 4.36}, ""MODIS"": {""DAY"": 4.99, ""YEAR"": 3.52, ""8DAYS"": 5.49, ""MONTH"": 5.54}, ""OISST"": {""DAY"": 5.96, ""YEAR"": 1.7, ""8DAYS"": 6.81, ""MONTH"": 6.59}}, ""oid"": ""1755_233529"", ""BATH"": {""ETOPO1"": -28.0}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""YEAR"": 1.93, ""8DAYS"": 1.02, ""MONTH"": 1.49}}, ""obsDate"": ""2017-08-18"", ""SALINITY"": {""HYCOM"": {""YEAR"": 34.32, ""MONTH"": 33.72}}, ""latitude"": 79.666, ""longitude"": 13.871, ""dataset_id"": 1755, ""csquare_date"": ""1701:393:468:467:351:354:391:238_2017-08-18""}","{""catalog_number"":""https://happywhale.com/encounter/21853"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""Lots of feeding activity from Black-legged Kittiwakes with each surfacing of this feeding whale.""}",2025-08-11 18:44:46,Event,2025-04-16T08:04:58.170776Z,en,Happywhale,HumanObservation,21853,https://happywhale.com/encounter/21853,Kelly Martin | Heidi Krajewsky | Jürg Scheurer | Annette Bombosch,1,,photograph,Lots of feeding activity from Black-legged Kittiwakes with each surfacing of this feeding whale.,,,,21853,2017-08-18,,Arctic,Greenland Sea,"Svalbard, Svalbard and Jan Mayen",Svalbard,79.665593,13.871418,EPSG:4326 WGS84,0.1,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,Annette Bombosch,https://au-hw-media-m.happywhale.com/60e96021-b878-487b-a422-e2a3a1d1cdb6.jpg,https://au-hw-media-t.happywhale.com/60e96021-b878-487b-a422-e2a3a1d1cdb6.jpg
1755,1755_233549,77.309548,12.714628,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2024-06-18 14:09:38,,ptphoto,boat,whitney van arsdale via Happywhale.com,1,111111,"{""SST"": {""HYCOM"": {""YEAR"": 3.32, ""MONTH"": 4.17}, ""OISST"": {""DAY"": 3.95, ""YEAR"": 3.16, ""8DAYS"": 3.52, ""MONTH"": 3.37}}, ""oid"": ""1755_12208"", ""BATH"": {""ETOPO1"": -220.0}, ""obsDate"": ""2024-06-18"", ""SALINITY"": {""HYCOM"": {""YEAR"": 34.72, ""MONTH"": 34.76}}, ""latitude"": 77.31, ""longitude"": 12.715, ""dataset_id"": 1755, ""csquare_date"": ""1701:372:237:101:394:456:142:487_2024-06-18""}","{""catalog_number"":""https://happywhale.com/encounter/470346"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""(no remarks)""}",2025-08-11 18:44:46,Event,2024-07-04T18:14:25.425192Z,en,Happywhale,HumanObservation,470346,https://happywhale.com/encounter/470346,whitney van arsdale,1,,photograph,,,,,470346,2024-06-18,14:09:38/14:09:40,Arctic,Greenland Sea,Svalbard and Jan Mayen,Svalbard,77.309548,12.714628,EPSG:4326 WGS84,0.1,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,whitney van arsdale,https://au-hw-media-m.happywhale.com/82005acd-213e-4b57-b1de-791d583899ea.jpg,https://au-hw-media-t.happywhale.com/82005acd-213e-4b57-b1de-791d583899ea.jpg
1755,1755_23557,78.23333,12.5,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2016-07-02 20:51:00,,ptphoto,boat,Kerstin Langenberger via Happywhale.com,5,111110,"{""SST"": {""HYCOM"": {""YEAR"": 3.01, ""MONTH"": 6.94}, ""MODIS"": {""DAY"": 6.44, ""YEAR"": 3.85, ""8DAYS"": 6.02, ""MONTH"": 6.64}, ""OISST"": {""DAY"": 6.83, ""YEAR"": 3.16, ""8DAYS"": 6.28, ""MONTH"": 3.62}}, ""oid"": ""1755_23557"", ""BATH"": {""ETOPO1"": -245.0}, ""CHLOR-A"": {""MODIS"": {""DAY"": 0.73, ""YEAR"": 0.72, ""8DAYS"": 0.61, ""MONTH"": 0.98}}, ""obsDate"": ""2016-07-02"", ""SALINITY"": {""HYCOM"": {""YEAR"": 34.78, ""MONTH"": 34.87}}, ""latitude"": 78.233, ""longitude"": 12.5, ""dataset_id"": 1755, ""csquare_date"": ""1701:382:225:130:130:130:120:390_2016-07-02""}","{""catalog_number"":""https://happywhale.com/encounter/8620"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""(no remarks)""}",2025-08-11 18:44:46,Event,2016-11-23T07:36:01.612Z,en,Happywhale,HumanObservation,8620,https://happywhale.com/encounter/8620,Kerstin Langenberger | Christian Engelke,1,,photograph,,,,,8620,2016-07-02,20:51/20:58,Arctic,Greenland Sea,Svalbard and Jan Mayen,"Forlandsundet, Spitsbergen, Svalbard",78.23333,12.5,EPSG:4326 WGS84,1e-05,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,Kerstin Langenberger,https://au-hw-media-m.happywhale.com/d0193eca-8718-486e-9292-f9e4d418c66c.jpg,https://au-hw-media-t.happywhale.com/d0193eca-8718-486e-9292-f9e4d418c66c.jpg
1755,1755_240089,68.060317,-22.269967,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2022-06-04 22:05:06,,ptphoto,boat,Marilia Olio via Happywhale.com,5,111111,"{""SST"": {""HYCOM"": {""YEAR"": 1.99, ""MONTH"": 2.43}, ""MODIS"": {""YEAR"": -9999}, ""OISST"": {""DAY"": 1.75, ""YEAR"": 1.16, ""8DAYS"": 1.17, ""MONTH"": 1.35}}, ""oid"": ""1755_255293"", ""BATH"": {""ETOPO1"": -945.0}, ""CHLOR-A"": {""MODIS"": {""YEAR"": -9999}}, ""obsDate"": ""2022-06-04"", ""SALINITY"": {""HYCOM"": {""YEAR"": 34.6, ""MONTH"": 34.42}}, ""latitude"": 68.06, ""longitude"": -22.27, ""dataset_id"": 1755, ""csquare_date"": ""7602:382:102:466:209:239:216:467_2022-06-04""}","{""catalog_number"":""https://happywhale.com/encounter/306923"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""(no remarks)""}",2025-08-11 18:44:46,Event,2022-07-23T14:03:11.159184Z,en,Happywhale,HumanObservation,306923,https://happywhale.com/encounter/306923,Marilia Olio,1,,photograph,,,,,306923,2022-06-04,22:05:06,Arctic,Greenland Sea,Iceland,,68.060317,-22.269967,EPSG:4326 WGS84,1e-05,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,Marilia Olio,https://au-hw-media-m.happywhale.com/2761b07c-6c31-491c-accb-5ea36eb8d728.jpg,https://au-hw-media-t.happywhale.com/2761b07c-6c31-491c-accb-5ea36eb8d728.jpg
1755,1755_241676,78.19,11.16,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2023-06-28 04:12:41,,ptphoto,boat,David O'Connor via Happywhale.com,1,111111,"{""SST"": {""HYCOM"": {""YEAR"": 3.86, ""MONTH"": 4.66}, ""OISST"": {""DAY"": 4.45, ""YEAR"": 3.57, ""8DAYS"": 4.92, ""MONTH"": 4.04}}, ""oid"": ""1755_241676"", ""BATH"": {""ETOPO1"": -269.0}, ""obsDate"": ""2023-06-28"", ""SALINITY"": {""HYCOM"": {""YEAR"": 34.88, ""MONTH"": 34.88}}, ""latitude"": 78.19, ""longitude"": 11.16, ""dataset_id"": 1755, ""csquare_date"": ""1701:381:111:486:390:390:390:390_2023-06-28""}","{""catalog_number"":""https://happywhale.com/encounter/369526"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""(no remarks)""}",2025-08-11 18:44:46,Event,2023-07-04T19:41:36.212008Z,en,Happywhale,HumanObservation,369526,https://happywhale.com/encounter/369526,David O'Connor,1,,photograph,,,,,369526,2023-06-28,04:12:41/04:12:44,Arctic,Greenland Sea,Svalbard and Jan Mayen,off Spitsbergen,78.19,11.16,EPSG:4326 WGS84,0.1,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,David O'Connor,https://au-hw-media-m.happywhale.com/b7739753-4cbd-42ae-883c-031ed7aa79a4.jpg,https://au-hw-media-t.happywhale.com/b7739753-4cbd-42ae-883c-031ed7aa79a4.jpg
1755,1755_243536,78.0529,12.42,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2017-06-14 21:48:04,,ptphoto,boat,Andrew Emmerson via Happywhale.com,0,111111,"{""SST"": {""HYCOM"": {""YEAR"": 3.94, ""MONTH"": 4.55}, ""MODIS"": {""DAY"": -9999, ""YEAR"": 3.91, ""8DAYS"": -9999, ""MONTH"": 3.79}, ""OISST"": {""DAY"": 4.41, ""YEAR"": 3.64, ""8DAYS"": 4.23, ""MONTH"": 3.91}}, ""oid"": ""1755_243536"", ""BATH"": {""ETOPO1"": -244.0}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""YEAR"": 0.6, ""8DAYS"": -9999, ""MONTH"": 0.85}}, ""obsDate"": ""2017-06-14"", ""SALINITY"": {""HYCOM"": {""YEAR"": 34.81, ""MONTH"": 34.58}}, ""latitude"": 78.053, ""longitude"": 12.42, ""dataset_id"": 1755, ""csquare_date"": ""1701:382:104:351:229:489:499:499_2017-06-14""}","{""catalog_number"":""https://happywhale.com/encounter/19889"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""3 Blue Whales, pictures show 2 of them. The pictures are of all the biggest, there is the one shot where there is a smaller one alongside - guessing a mother with calf. They were together for the whole of the sighting.""}",2025-08-11 18:44:46,Event,2017-07-01T12:12:23.128Z,en,Happywhale,HumanObservation,19889,https://happywhale.com/encounter/19889,Andrew Emmerson,3,,photograph,"3 Blue Whales, pictures show 2 of them. The pictures are of all the biggest, there is the one shot where there is a smaller one alongside - guessing a mother with calf. They were together for the whole of the sighting.",,,,19889,2017-06-14,21:48:04/22:08:38,Arctic,Greenland Sea,Svalbard and Jan Mayen,"Exiting Isfjorden into the Greenland Sea, Svalbard",78.0529,12.42,EPSG:4326 WGS84,1.0,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,Andrew Emmerson,https://au-hw-media-m.happywhale.com/40b2ef8d-b1ed-4481-ae75-1b3e0c4c50c9.jpg,https://au-hw-media-t.happywhale.com/40b2ef8d-b1ed-4481-ae75-1b3e0c4c50c9.jpg
1755,1755_245024,66.114843,-17.388924,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2025-06-15 20:33:31,,ptphoto,boat,Nikolina Sokcic via Happywhale.com,5,111111,"{""SST"": {""OISST"": {""DAY"": 7.48, ""8DAYS"": 7.45, ""MONTH"": 8.23}}, ""oid"": ""1755_245024"", ""BATH"": {""ETOPO1"": -9.0}, ""obsDate"": ""2025-06-15"", ""latitude"": 66.115, ""longitude"": -17.389, ""dataset_id"": 1755, ""csquare_date"": ""7601:467:113:218:248:489:142:123_2025-06-15""}","{""catalog_number"":""https://happywhale.com/encounter/562152"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""(no remarks)""}",2025-08-11 18:44:46,Event,2025-07-08T12:51:28.743826Z,en,Happywhale,HumanObservation,562152,https://happywhale.com/encounter/562152,Nikolina Sokcic,1,,photograph,,,,,562152,2025-06-15,20:33:31/21:14:09,Arctic,Greenland Sea,"Northeast, Iceland","Húsavík, Skjálfandi, Iceland",66.114843,-17.388924,EPSG:4326 WGS84,1e-05,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,Nikolina Sokcic,https://au-hw-media-m.happywhale.com/ed01fcc1-d42a-478b-af4c-2497a26d215b.jpg,https://au-hw-media-t.happywhale.com/ed01fcc1-d42a-478b-af4c-2497a26d215b.jpg
1755,1755_245138,65.869693,-18.126755,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2024-08-11 11:19:19,,ptphoto,boat,Gisela Solà Boloix via Happywhale.com,0,111111,"{""SST"": {""HYCOM"": {""YEAR"": -9999, ""MONTH"": -9999}, ""OISST"": {""DAY"": -9999, ""YEAR"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999}}, ""oid"": ""1755_245138"", ""BATH"": {""ETOPO1"": -1.0}, ""obsDate"": ""2024-08-11"", ""SALINITY"": {""HYCOM"": {""YEAR"": -9999, ""MONTH"": -9999}}, ""latitude"": 65.87, ""longitude"": -18.127, ""dataset_id"": 1755, ""csquare_date"": ""7601:458:381:362:496:467:495:124_2024-08-11""}","{""catalog_number"":""https://happywhale.com/encounter/486677"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""(no remarks)""}",2025-08-11 18:44:46,Event,2024-08-29T18:24:25.459501Z,en,Happywhale,HumanObservation,486677,https://happywhale.com/encounter/486677,Gisela Solà Boloix,1,,photograph,,,,,486677,2024-08-11,11:19:19/11:19:20,Arctic,Greenland Sea,"Northeast, Iceland","Eyjafjörður, Iceland",65.869693,-18.126755,EPSG:4326 WGS84,1.0,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,Gisela Solà Boloix,https://au-hw-media-m.happywhale.com/7c2ec137-a4bb-44de-93c5-38e1bc0ec7f1.jpg,https://au-hw-media-t.happywhale.com/7c2ec137-a4bb-44de-93c5-38e1bc0ec7f1.jpg
1755,1755_24831,79.590417,18.496083,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2022-06-17 14:58:16,,ptphoto,boat,Marilia Olio via Happywhale.com,5,111111,"{""SST"": {""HYCOM"": {""YEAR"": -9999, ""MONTH"": -9999}, ""MODIS"": {""YEAR"": -9999}, ""OISST"": {""DAY"": -1.54, ""YEAR"": 0.45, ""8DAYS"": -1.52, ""MONTH"": -1.51}}, ""oid"": ""1755_24831"", ""BATH"": {""ETOPO1"": 14.0}, ""CHLOR-A"": {""MODIS"": {""YEAR"": -9999}}, ""obsDate"": ""2022-06-17"", ""SALINITY"": {""HYCOM"": {""YEAR"": -9999, ""MONTH"": -9999}}, ""latitude"": 79.59, ""longitude"": 18.496, ""dataset_id"": 1755, ""csquare_date"": ""1701:498:354:499:206:140:218:372_2022-06-17""}","{""catalog_number"":""https://happywhale.com/encounter/316313"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""(no remarks)""}",2025-08-11 18:44:46,Event,2022-09-20T05:04:54.041440Z,en,Happywhale,HumanObservation,316313,https://happywhale.com/encounter/316313,Marilia Olio,1,,photograph,,,,,316313,2022-06-17,14:58:16/15:05:52,Arctic,Barentsz Sea,Svalbard and Jan Mayen,,79.590417,18.496083,EPSG:4326 WGS84,1e-05,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,Marilia Olio,https://au-hw-media-m.happywhale.com/bbf73dd8-8e81-417d-9211-ee1afe5834c6.jpg,https://au-hw-media-t.happywhale.com/bbf73dd8-8e81-417d-9211-ee1afe5834c6.jpg
1755,1755_251885,77.898477,12.204893,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2017-06-25 20:34:42,,ptphoto,boat,Conor Ryan via Happywhale.com,5,111111,"{""SST"": {""HYCOM"": {""YEAR"": 3.71, ""MONTH"": 3.77}, ""MODIS"": {""DAY"": 5.16, ""YEAR"": 3.99, ""8DAYS"": 5.3, ""MONTH"": 3.04}, ""OISST"": {""DAY"": 5.4, ""YEAR"": 3.83, ""8DAYS"": 5.01, ""MONTH"": 3.89}}, ""oid"": ""1755_251885"", ""BATH"": {""ETOPO1"": -80.0}, ""CHLOR-A"": {""MODIS"": {""DAY"": 1.41, ""YEAR"": 1.69, ""8DAYS"": 1.88, ""MONTH"": 1.35}}, ""obsDate"": ""2017-06-25"", ""SALINITY"": {""HYCOM"": {""YEAR"": 34.8, ""MONTH"": 34.41}}, ""latitude"": 77.898, ""longitude"": 12.205, ""dataset_id"": 1755, ""csquare_date"": ""1701:372:382:390:384:248:479:363_2017-06-25""}","{""catalog_number"":""https://happywhale.com/encounter/19939"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""In same area as a humpback whale""}",2025-08-11 18:44:46,Event,2017-07-03T14:57:00.622Z,en,Happywhale,HumanObservation,19939,https://happywhale.com/encounter/19939,Jamie Coleman | Conor Ryan,1,,photograph,In same area as a humpback whale,,,,19939,2017-06-25,20:34:42/20:42:59,Arctic,Greenland Sea,Svalbard and Jan Mayen,"West of Nordenskjoldland, Spitsbergen",77.898477,12.204893,EPSG:4326 WGS84,1e-05,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,Conor Ryan,https://au-hw-media-m.happywhale.com/5639ad79-81d2-4657-a444-d84a5179d00f.jpg,https://au-hw-media-t.happywhale.com/5639ad79-81d2-4657-a444-d84a5179d00f.jpg
1755,1755_252025,78.991667,11.7335,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2017-06-26 12:16:20,,ptphoto,boat,Philip Stone via Happywhale.com,1,111111,"{""SST"": {""HYCOM"": {""YEAR"": 3.08, ""MONTH"": 5.44}, ""MODIS"": {""DAY"": -9999, ""YEAR"": 4.05, ""8DAYS"": 6.82, ""MONTH"": 5.3}, ""OISST"": {""DAY"": 7.08, ""YEAR"": 3.64, ""8DAYS"": 6.51, ""MONTH"": 5.56}}, ""oid"": ""1755_252025"", ""BATH"": {""ETOPO1"": -201.0}, ""CHLOR-A"": {""MODIS"": {""DAY"": -9999, ""YEAR"": 1.7, ""8DAYS"": 0.89, ""MONTH"": 0.95}}, ""obsDate"": ""2017-06-26"", ""SALINITY"": {""HYCOM"": {""YEAR"": 34.57, ""MONTH"": 34.7}}, ""latitude"": 78.992, ""longitude"": 11.733, ""dataset_id"": 1755, ""csquare_date"": ""1701:381:497:393:113:364:469:479_2017-06-26""}","{""catalog_number"":""https://happywhale.com/encounter/20000"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""Location from ship track""}",2025-08-11 18:44:46,Event,2017-07-05T19:49:23.904Z,en,Happywhale,HumanObservation,20000,https://happywhale.com/encounter/20000,Philip Stone,1,,photograph,Location from ship track,,,,20000,2017-06-26,12:16:20,Arctic,Greenland Sea,"Svalbard, Svalbard and Jan Mayen","near Ny Alesund, Svalbard",78.991667,11.7335,EPSG:4326 WGS84,0.1,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,Philip Stone,https://au-hw-media-m.happywhale.com/3c7c55b0-db4b-4bb3-bf2f-faff6f21a94f.jpg,https://au-hw-media-t.happywhale.com/3c7c55b0-db4b-4bb3-bf2f-faff6f21a94f.jpg
1755,1755_252786,78.115,11.435,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2023-06-29 22:27:13,,ptphoto,boat,MS Spitsbergen via Happywhale.com,5,111111,"{""SST"": {""HYCOM"": {""YEAR"": 3.6, ""MONTH"": 4.37}, ""OISST"": {""DAY"": 5.8, ""YEAR"": 3.43, ""8DAYS"": 5.07, ""MONTH"": 3.83}}, ""oid"": ""1755_252786"", ""BATH"": {""ETOPO1"": -245.0}, ""obsDate"": ""2023-06-29"", ""SALINITY"": {""HYCOM"": {""YEAR"": 34.86, ""MONTH"": 34.87}}, ""latitude"": 78.115, ""longitude"": 11.435, ""dataset_id"": 1755, ""csquare_date"": ""1701:381:114:113:245:390:390:390_2023-06-29""}","{""catalog_number"":""https://happywhale.com/encounter/369404"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""Photo: Dougie Wainwright. One of many blue whales feeding in area. As well as humpback, minke and fin whales (maybe sei whales).""}",2025-08-11 18:44:46,Event,2023-07-04T14:13:11.598219Z,en,Happywhale,HumanObservation,369404,https://happywhale.com/encounter/369404,MS Spitsbergen,1,,photograph,"Photo: Dougie Wainwright. One of many blue whales feeding in area. As well as humpback, minke and fin whales (maybe sei whales).",,,,369404,2023-06-29,22:27:13,Arctic,Greenland Sea,Svalbard and Jan Mayen,West of Spitsbergen,78.115,11.435,EPSG:4326 WGS84,1e-05,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,MS Spitsbergen,https://au-hw-media-m.happywhale.com/2c15fb86-781f-4762-8b0e-de1e2c82876d.jpg,https://au-hw-media-t.happywhale.com/2c15fb86-781f-4762-8b0e-de1e2c82876d.jpg
1755,1755_255293,68.060317,-22.269967,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2022-06-04 22:13:59,,ptphoto,boat,Marilia Olio via Happywhale.com,5,111111,"{""SST"": {""HYCOM"": {""YEAR"": 1.99, ""MONTH"": 2.43}, ""MODIS"": {""YEAR"": -9999}, ""OISST"": {""DAY"": 1.75, ""YEAR"": 1.16, ""8DAYS"": 1.17, ""MONTH"": 1.35}}, ""oid"": ""1755_255293"", ""BATH"": {""ETOPO1"": -945.0}, ""CHLOR-A"": {""MODIS"": {""YEAR"": -9999}}, ""obsDate"": ""2022-06-04"", ""SALINITY"": {""HYCOM"": {""YEAR"": 34.6, ""MONTH"": 34.42}}, ""latitude"": 68.06, ""longitude"": -22.27, ""dataset_id"": 1755, ""csquare_date"": ""7602:382:102:466:209:239:216:467_2022-06-04""}","{""catalog_number"":""https://happywhale.com/encounter/306925"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""(no remarks)""}",2025-08-11 18:44:46,Event,2022-07-23T14:03:11.159184Z,en,Happywhale,HumanObservation,306925,https://happywhale.com/encounter/306925,Marilia Olio,1,,photograph,,,,,306925,2022-06-04,22:13:59/22:16:14,Arctic,Greenland Sea,Iceland,,68.060317,-22.269967,EPSG:4326 WGS84,1e-05,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,Marilia Olio,https://au-hw-media-m.happywhale.com/b15c3396-dee9-47f7-b98c-fbfaa7b2d033.jpg,https://au-hw-media-t.happywhale.com/b15c3396-dee9-47f7-b98c-fbfaa7b2d033.jpg
1755,1755_256269,66.066967,-17.700467,Blue Whale,Balaenoptera musculus,Blue Whale,180528,1,,2025-07-13 13:27:22,,ptphoto,boat,Josephine Aussage via Happywhale.com,5,111111,"{""SST"": {""OISST"": {""DAY"": 10.46, ""8DAYS"": 10.2, ""MONTH"": 10.51}}, ""oid"": ""1755_256269"", ""BATH"": {""ETOPO1"": -1.0}, ""obsDate"": ""2025-07-13"", ""latitude"": 66.067, ""longitude"": -17.7, ""dataset_id"": 1755, ""csquare_date"": ""7601:467:207:360:360:394:466:476_2025-07-13""}","{""catalog_number"":""https://happywhale.com/encounter/564037"",""organism_id"":""(unknown)"",""organism_name"":""(no name)"",""occurrence_remarks"":""Very calm lunge feeding blue whale, diving just a few minutes, going in circle around the boat.""}",2025-08-11 18:44:46,Event,2025-07-17T06:16:39.652340Z,en,Happywhale,HumanObservation,564037,https://happywhale.com/encounter/564037,Charlie Carbunescu | Josephine Aussage | Laura Monterde,1,,photograph,"Very calm lunge feeding blue whale, diving just a few minutes, going in circle around the boat.",,,,564037,2025-07-13,13:27:22/13:36:34,Arctic,Greenland Sea,"Northeast, Iceland","Húsavík, Sjálfanda Flói, Northeast Iceland",66.066967,-17.700467,EPSG:4326 WGS84,1e-05,Species,Blue Whale,https://creativecommons.org/publicdomain/zero/1.0,Josephine Aussage,https://au-hw-media-m.happywhale.com/28ca6eb6-3ebd-402b-b353-02672373c8dc.jpg,https://au-hw-media-t.happywhale.com/28ca6eb6-3ebd-402b-b353-02672373c8dc.jpg
